@timestamp,method,req_path,domain,rsp_code,rsp_code_details,src_ip,total_duration_seconds,rsp_size,country,response_flags
2026-03-09T17:02:16.720Z,GET,/english/Operations/Ras-Laffan-Helium,www.qatarenergylng.qa,200,via_upstream,138.91.30.52,,42507,JP,
2026-03-09T21:02:21.439Z,GET,/english/MediaCenter/pageindex987/58/QatargasÃÂ¢Ãâ¬Ãâ¢-Operations-Group-completes-two-years-and-30-million-man-hours-without-LTI,www.qatarenergylng.qa,200,via_upstream,114.119.145.22,,178407,SG,
2026-03-09T21:02:05.773Z,GET,/Portals/0/ThemePluginPro/uploads/2024/4/17/LNGimage61 (2).jpg,www.qatarenergylng.qa,200,via_upstream,176.202.12.104,,79678,QA,
2026-03-09T21:01:57.104Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,142.202.51.34,,110973,GB,
2026-03-09T21:01:56.030Z,GET,/,www.qatarenergylng.qa,301,via_upstream,142.202.51.34,,1780,GB,
2026-03-09T21:01:54.588Z,GET,/,qatarenergylng.qa,301,via_upstream,142.202.51.34,,386,GB,
2026-03-09T21:00:18.609Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,80.76.167.222,,111392,QA,
2026-03-09T21:00:16.699Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,212.77.203.83,,111431,QA,
2026-03-09T20:59:58.601Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.53,,110924,ES,
2026-03-09T20:59:54.532Z,GET,/english/MediaCenter/pageindex987/58/Qatargas-supplies-commissioning-LNG-cargo-to-IndiaÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â‚Â¬ÃƒÂ‚Ã¢Â„Â¢s-Dhamra-terminal,www.qatarenergylng.qa,200,via_upstream,114.119.143.210,,178371,SG,
2026-03-09T20:59:52.343Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.53,,1780,ES,
2026-03-09T20:59:36.840Z,GET,/Portals/0/DNNGalleryPro/uploads/2024/12/10/ThePioneer166EN-AR_doublespread.pdf,www.qatarenergylng.qa,200,http2.remote_reset,20.215.220.220,,9646,PL,
2026-03-09T20:58:44.067Z,GET,/,qatarenergylng.qa,301,via_upstream,20.169.78.148,,386,US,
2026-03-10T01:01:42.358Z,GET,/Portals/0/DNNGalleryPro/uploads/2024/3/18/ThePioneer-SpecialEdition2015_2.pdf,www.qatarenergylng.qa,206,via_upstream,39.96.186.39,,2961395,CN,
2026-03-10T01:01:40.940Z,GET,/Portals/0/DNNGalleryPro/uploads/2024/3/18/ThePioneer-SpecialEdition2015_2.pdf,www.qatarenergylng.qa,200,via_upstream,39.96.186.39,,6107753,CN,
2026-03-10T01:01:35.071Z,GET,/english/MediaCenter/pageindex987/9/QatargasÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â‚Â¬ÃƒÂ‚Ã¢Â„Â¢-Operations-Group-completes-two-years-and-30-million-man-hours-without-LTI,www.qatarenergylng.qa,200,via_upstream,114.119.143.210,,178847,SG,
2026-03-10T01:01:21.424Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,205.220.72.175,,928,MY,
2026-03-10T01:01:20.437Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,23.106.60.83,,110985,GB,
2026-03-10T01:01:18.454Z,GET,/,www.qatarenergylng.qa,301,via_upstream,23.106.60.83,,1781,GB,
2026-03-10T01:01:16.749Z,GET,/,qatarenergylng.qa,301,via_upstream,23.106.60.83,,387,GB,
2026-03-10T01:00:54.634Z,GET,/Portals/0/xBlog/uploads/2024/3/19/BeihaiFirstCall.jpeg,www.qatarenergylng.qa,200,via_upstream,37.210.47.95,,43142,QA,
2026-03-10T01:00:52.796Z,GET,/Portals/0/ThemePluginPro/uploads/2024/4/17/LNGimage61 (2).jpg,www.qatarenergylng.qa,200,via_upstream,178.153.194.98,,79678,QA,
2026-03-10T01:00:51.768Z,GET,/Portals/0/xBlog/uploads/2024/3/25/NorthField.jpg,www.qatarenergylng.qa,200,via_upstream,178.153.194.98,,95450,QA,
2026-03-10T01:00:51.597Z,GET,/Portals/0/xBlog/uploads/2024/3/19/Aldafna-1.jpg,www.qatarenergylng.qa,200,via_upstream,37.210.47.95,,62565,QA,
2026-03-10T01:00:50.766Z,GET,/Portals/0/ThemePluginPro/uploads/2024/2/24/globel-img.jpg,www.qatarenergylng.qa,200,via_upstream,178.153.194.98,,107654,QA,
2026-03-10T01:00:22.774Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,212.77.203.83,,111422,QA,
2026-03-10T01:00:18.294Z,GET,/english/Operations/Ras-Laffan-Helium,www.qatarenergylng.qa,200,via_upstream,114.119.143.210,,42620,SG,
2026-03-10T01:00:10.927Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,80.76.167.222,,111562,QA,
2026-03-10T00:59:48.366Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.46,,1780,ES,
2026-03-10T00:59:48.366Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.46,,111054,ES,
2026-03-10T00:58:06.216Z,GET,/Portals/0/DNNGalleryPro/uploads/2025/11/12/QatarEnergyLNGSustainabilityReport2024-EN.pdf,www.qatarenergylng.qa,200,http2.remote_reset,40.116.73.219,,9646,US,
2026-03-10T00:57:48.920Z,GET,/english/desktopmodules/Adv.Modules.QG.News.API.Services/API/News/GetArticles,www.qatarenergylng.qa,200,via_upstream,4.170.17.149,,5118,QA,
2026-03-10T00:57:38.481Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,202.108.65.108,,1428,CN,
2026-03-10T00:57:35.059Z,GET,/Portals/0/xBlog/uploads/2024/3/25/WasteWaterTreatmentPlant.jpg,www.qatarenergylng.qa,200,via_upstream,95.217.178.118,,55831,FI,
2026-03-10T00:56:46.354Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.46,,111003,ES,
2026-03-10T05:02:44.408Z,GET,/english/MediaCenter/pageindex987/29/2011,www.qatarenergylng.qa,200,via_upstream,37.59.204.155,,176564,FR,
2026-03-10T05:02:38.409Z,GET,/english/MediaCenter/pageindex987/5/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,92.222.104.223,,178224,FR,
2026-03-10T05:02:34.942Z,GET,/english/MediaCenter/pageindex987/19/Qatargas-Safety-Day-features-industry-leading-safety-achievements-and-initiatives,www.qatarenergylng.qa,200,via_upstream,51.75.236.144,,178246,FR,
2026-03-10T05:02:28.767Z,GET,/english/MediaCenter/pageindex987/55/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,92.222.108.125,,178088,FR,
2026-03-10T05:02:27.847Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,80.76.163.174,,1427,QA,
2026-03-10T05:02:23.516Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.46,,1780,ES,
2026-03-10T05:02:19.649Z,GET,/english/MediaCenter/pageindex987/26/Qatar-Petroleum-and-leading-LNG-players-sign-multi-party-agreement-to-develop-new-LNG-carrier-designs,www.qatarenergylng.qa,200,via_upstream,37.59.204.134,,178154,FR,
2026-03-10T05:02:19.472Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.46,,111154,ES,
2026-03-10T05:02:19.385Z,GET,/english/MediaCenter/pageindex987/17/Qatargas-and-BOTAŞ-(Turkey)-Sign-New-LNG-Agreement,www.qatarenergylng.qa,200,via_upstream,92.222.104.205,,177666,FR,
2026-03-10T05:02:17.864Z,GET,/Portals/0/ThemePluginPro/uploads/2024/4/17/LNGimage61 (2).jpg,www.qatarenergylng.qa,200,via_upstream,47.15.117.92,,79679,IN,
2026-03-10T05:02:12.257Z,GET,/english/MediaCenter/Qatargas-delivers-commissioning-LNG-cargo-to-ChinaÃƒÂƒÃ†Â’ÃƒÂ‚Ã†Â’ÃƒÂƒÃ¢Â€ÂšÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂšÃƒÂ‚Ã‚Â¬ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂžÃƒÂ‚Ã‚Â¢s-Jiangsu-Binhai-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,37.59.204.132,,180774,FR,
2026-03-10T05:02:06.757Z,GET,/english/MediaCenter/pageindex987/16/2008,www.qatarenergylng.qa,200,via_upstream,176.31.139.26,,176412,FR,
2026-03-10T05:02:00.279Z,GET,/arabic/الصفحة-الرئيسية/pageindex638/51/MediaCenter,www.qatarenergylng.qa,200,via_upstream,37.59.204.128,,117591,FR,
2026-03-10T05:01:53.574Z,GET,/english/MediaCenter/pageindex987/45/Qatargas-celebrates-Qatar-National-Day-2019,www.qatarenergylng.qa,200,via_upstream,51.68.247.219,,176729,FR,
2026-03-10T05:01:49.966Z,GET,/english/MediaCenter/pageindex987/60/Qatargas16thEngineeringForum,www.qatarenergylng.qa,200,via_upstream,54.37.118.67,,177490,FR,
2026-03-10T05:01:48.013Z,GET,/english/MediaCenter/pageindex987/28/Qatargas-earns-global-accreditation-for-people-management,www.qatarenergylng.qa,200,via_upstream,54.37.118.90,,177897,FR,
2026-03-10T05:01:46.317Z,GET,/english/MediaCenter/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,51.68.247.211,,178669,FR,
2026-03-10T05:01:42.080Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.207,,755,AE,
2026-03-10T05:01:40.078Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.207,,927,AE,
2026-03-10T05:01:34.800Z,GET,/english/MediaCenter/pageindex987/27/QatargasÃ¢Â€Â™-Covid19-Taskforce-recognised-for-outstanding-performance-during-pandemic,www.qatarenergylng.qa,200,via_upstream,51.68.247.222,,178131,FR,
2026-03-10T05:01:30.924Z,GET,/english/MediaCenter/pageindex987/60/image-gallery,www.qatarenergylng.qa,200,via_upstream,5.39.1.241,,177522,FR,
2026-03-10T05:01:26.997Z,GET,/english/MediaCenter/pageindex987/5/QatargasÃ¢Â€Â™-Jetty-Boil-Off-Gas-Recovery-Facility-wins-Sustainability-Award,www.qatarenergylng.qa,200,via_upstream,54.37.118.67,,177562,FR,
2026-03-10T05:01:20.398Z,GET,/english/MediaCenter/pageindex987/21/QatargasÃ¢Â€Â™-Jetty-Boil-Off-Gas-Recovery-Facility-wins-Sustainability-Award,www.qatarenergylng.qa,200,via_upstream,92.222.104.202,,177379,FR,
2026-03-10T05:01:16.271Z,GET,/english/MediaCenter/pageindex987/57/2010,www.qatarenergylng.qa,200,via_upstream,5.39.1.245,,177017,FR,
2026-03-10T05:01:12.959Z,GET,/english/MediaCenter/pageindex987/38/Qatargas-delivers-commissioning-LNG-cargo-to-ChinaÃ¢Â€Â™s-Jiangsu-Binhai-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,92.222.104.201,,177835,FR,
2026-03-10T05:01:10.691Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.181,,927,AE,
2026-03-10T05:01:08.218Z,GET,/english/MediaCenter/pageindex987/45/Qatar-Petroleum-announces-load-out-of-the-first-two-jackets-for-the-North-Field-Expansion-Project,www.qatarenergylng.qa,200,via_upstream,176.31.139.3,,177508,FR,
2026-03-10T05:01:02.037Z,GET,/english/MediaCenter/pageindex987/4/QatargasÃƒÂƒÃ†Â’ÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂšÃƒÂ‚Ã‚Â¬ÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂžÃƒÂ‚Ã‚Â¢-Common-Sulfur-Plant-achieves-historic-processing-milestone,www.qatarenergylng.qa,200,via_upstream,92.222.104.216,,179024,FR,
2026-03-10T05:00:59.478Z,GET,/english/Media/News/Article/ArticleID/61/QATARGAS MARKS MAJOR MILESTONE FOR NFB LIVING QUARTERS EXPANSION PROJECT,www.qatarenergylng.qa,200,via_upstream,57.141.6.11,,96840,US,
2026-03-10T05:00:54.597Z,GET,/Portals/0/DNNGalleryPro/uploads/2024/2/27/ThePioneer161English.pdf,www.qatarenergylng.qa,200,via_upstream,20.215.220.102,,3010022,PL,
2026-03-10T05:00:53.417Z,GET,/english/MediaCenter/pageindex987/53/Qatargas-delivers-commissioning-LNG-cargo-to-ThailandÃ¢Â€Â™s-LMPT2-Map-ta-Phut-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,54.37.118.84,,177898,FR,
2026-03-10T05:00:43.922Z,GET,/english/MediaCenter/pageindex987/10/Qatargas-delivers-2000th-LNG-cargo-to-India,www.qatarenergylng.qa,200,via_upstream,37.59.204.129,,176971,FR,
2026-03-10T05:00:40.395Z,GET,/english/MediaCenter/pageindex987/13/Qatargas-and-BOTAŞ-(Turkey)-Sign-New-LNG-Agreement,www.qatarenergylng.qa,200,via_upstream,51.68.247.222,,178156,FR,
2026-03-10T05:00:34.789Z,GET,/,qatarenergylng.qa,301,via_upstream,52.231.49.55,,386,KR,
2026-03-10T05:00:34.547Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,52.231.49.48,,111890,KR,
2026-03-10T05:00:32.318Z,GET,/,www.qatarenergylng.qa,301,via_upstream,52.231.49.48,,1780,KR,
2026-03-10T05:00:31.663Z,GET,/english/MediaCenter/pageindex987/54/Qatargas-delivers-first-LNG-cargo-on-Q-Max-vessel-to-Tianjin-Terminal-in-China,www.qatarenergylng.qa,200,via_upstream,94.23.188.205,,177450,FR,
2026-03-10T05:00:30.549Z,GET,/english/MediaCenter/pageindex987/59/Qatar-Petroleum-initiates-LNG-ship-construction-program-for-100--new-LNG-carriers,www.qatarenergylng.qa,200,via_upstream,216.73.216.175,,177548,US,
2026-03-10T05:00:29.482Z,GET,/english/MediaCenter/pageindex987/38/Qatar-Petroleum-initiates-LNG-ship-construction-program-for-100--new-LNG-carriers,www.qatarenergylng.qa,200,via_upstream,216.73.216.175,,177402,US,
2026-03-10T05:00:27.157Z,GET,/english/operations/lng-trains,www.qatarenergylng.qa,200,via_upstream,52.230.163.32,,54403,US,
2026-03-10T05:00:25.140Z,GET,/english/operations/ras-laffan-industrial-city,www.qatarenergylng.qa,200,via_upstream,52.230.163.32,,32617,US,
2026-03-10T05:00:20.977Z,GET,/english/MediaCenter/pageindex987/38/Qatargas’-Shipping-Department-wins-prestigious-British-Safety-Council-awards,www.qatarenergylng.qa,200,via_upstream,51.75.236.149,,177598,FR,
2026-03-10T05:00:13.925Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,212.77.203.83,,111544,QA,
2026-03-10T05:00:12.140Z,GET,/english/MediaCenter/pageindex987/20/2020,www.qatarenergylng.qa,200,via_upstream,37.59.204.146,,176344,FR,
2026-03-10T05:00:11.759Z,GET,/english,www.qatarenergylng.qa,200,via_upstream,80.76.167.222,,111691,QA,
2026-03-10T05:00:07.565Z,GET,/english/MediaCenter/pageindex987/52/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,37.59.204.143,,179210,FR,
2026-03-10T04:59:59.352Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,212.70.98.108,,755,QA,
2026-03-10T04:59:58.991Z,GET,/english/MediaCenter/pageindex987/15/2008,www.qatarenergylng.qa,200,via_upstream,51.68.247.209,,176767,FR,
2026-03-10T04:59:58.019Z,GET,/english/MediaCenter/pageindex987/20/Qatargas-Engineering-Forum-facilitates-exchange-of-ideas-on-LNG-industry,www.qatarenergylng.qa,200,via_upstream,54.37.118.64,,177013,FR,
2026-03-10T04:59:49.428Z,GET,/,qatarenergylng.qa,301,via_upstream,206.189.126.148,,387,GB,
2026-03-10T04:59:49.095Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,206.189.126.148,,111125,GB,
2026-03-10T04:59:46.284Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,212.70.98.108,,755,QA,
2026-03-10T04:59:45.105Z,GET,/,www.qatarenergylng.qa,301,via_upstream,206.189.126.148,,1781,GB,
2026-03-10T04:59:43.287Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,212.70.98.108,,1427,QA,
2026-03-10T04:59:35.227Z,GET,/english/MediaCenter/pageindex987/50/Qatargas-delivers-first-Q-Max-cargo-to-Thailand-under-long-term-Sale-and-Purchase-Agreement,www.qatarenergylng.qa,200,via_upstream,92.222.104.197,,178002,FR,
2026-03-10T04:59:30.268Z,GET,/english/MediaCenter/pageindex987/61/Qatargas-participates-in-International-Petroleum-Technology-Conference-(IPTC)-in-Doha,www.qatarenergylng.qa,200,via_upstream,176.31.139.30,,178432,FR,
2026-03-10T04:59:27.476Z,GET,/english/MediaCenter/pageindex987/58/Qatargas-delivers-commissioning-LNG-cargo-to-Thailand’s-LMPT2-Map-ta-Phut-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,51.75.236.151,,177899,FR,
2026-03-10T04:59:22.509Z,GET,/english/MediaCenter/pageindex987/48/Qatargas-delivers-first-Q-Max-cargo-to-Thailand-under-long-term-Sale-and-Purchase-Agreement,www.qatarenergylng.qa,200,via_upstream,51.68.247.203,,178328,FR,
2026-03-10T04:59:19.421Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.22.209.172,,1781,NL,
2026-03-10T04:59:19.421Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.22.209.172,,110957,NL,
2026-03-10T04:59:17.611Z,GET,/,www.qatarenergylng.qa,301,via_upstream,46.151.210.66,,1780,SA,
2026-03-10T04:59:17.602Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,178.162.136.67,,111072,NL,
2026-03-10T04:59:17.391Z,GET,/,www.qatarenergylng.qa,301,via_upstream,108.181.70.17,,1780,IN,
2026-03-10T04:59:17.391Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,108.181.70.17,,111004,IN,
2026-03-10T04:59:17.391Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,64.235.50.24,,110945,US,
2026-03-10T04:59:16.847Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,23.106.38.147,,110903,GB,
2026-03-10T04:59:16.847Z,GET,/,www.qatarenergylng.qa,301,via_upstream,23.106.38.147,,1781,GB,
2026-03-10T04:59:16.566Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,46.151.210.66,,111052,SA,
2026-03-10T04:59:16.158Z,GET,/english/MediaCenter/pageindex987/37/Qatargas-completes-landmark-environmental-project-to-protect-QatarÃ¢Â€Â™s-rich-marine-biodiversity,www.qatarenergylng.qa,200,via_upstream,176.31.139.10,,178279,FR,
2026-03-10T04:59:15.665Z,GET,/english/MediaCenter/pageindex987/49/Qatargas-delivers-the-first-commissioning-LNG-cargo-to-Republic-of-Poland,www.qatarenergylng.qa,200,via_upstream,92.222.104.196,,177987,FR,
2026-03-10T04:59:15.614Z,GET,/,www.qatarenergylng.qa,301,via_upstream,178.162.136.67,,1781,NL,
2026-03-10T04:59:15.385Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.46,,110916,ES,
2026-03-10T04:59:15.367Z,GET,/,www.qatarenergylng.qa,301,via_upstream,64.235.50.24,,1780,US,
2026-03-10T04:59:15.367Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,128.127.180.90,,110990,BE,
2026-03-10T04:59:14.397Z,GET,/,www.qatarenergylng.qa,301,via_upstream,128.127.180.90,,1780,BE,
2026-03-10T04:59:14.391Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.46,,1780,ES,
2026-03-10T04:59:11.850Z,GET,/english/Operations/Ras-Laffan-Helium,www.qatarenergylng.qa,200,via_upstream,52.231.49.56,,42630,KR,
2026-03-10T04:59:11.548Z,GET,/english/MediaCenter/pageindex987/61/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,37.59.204.144,,178936,FR,
2026-03-10T04:59:10.925Z,GET,/english/MediaCenter/pageindex987/58/Qatargas-chartered-Q-Flex-LNG-vessel-calls-at-China’s-Beihai-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,92.222.104.214,,177661,FR,
2026-03-10T04:59:08.368Z,GET,/english/Media/News/Article/ArticleID/506/QatarEnergy-LNG-Hosts-Annual-Town-Hall-Meeting-for-Employees,www.qatarenergylng.qa,200,via_upstream,57.141.6.63,,90088,US,
2026-03-10T09:02:44.883Z,GET,/english/MediaCenter/pageindex987/10/Qatargas-and-BOTAÃƒÂƒÃ†Â’ÃƒÂ‚Ã†Â’ÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â‚Â¬ÃƒÂ‚Ã‚Â¦ÃƒÂƒÃ†Â’ÃƒÂ‚Ã¢Â€ÂšÃƒÂƒÃ¢Â€Â¦ÃƒÂ‚Ã‚Â¾-(Turkey)-Sign-New-LNG-Agreement,www.qatarenergylng.qa,200,via_upstream,51.75.236.153,,179747,FR,
2026-03-10T09:02:41.571Z,GET,/english/MediaCenter/pageindex987/46/2014,www.qatarenergylng.qa,200,via_upstream,94.23.188.210,,176416,FR,
2026-03-10T09:02:39.484Z,GET,/english/Media/News/Article/ArticleID/209/SUCCESSFUL COMPLETION OF THE COMMISSIONING OF THE ME-GI SYSTEM,www.qatarenergylng.qa,200,via_upstream,51.107.70.207,,40748,CH,
2026-03-10T09:02:37.380Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.163,,755,AE,
2026-03-10T09:02:37.212Z,GET,/english/MediaCenter/pageindex987/36/2020,www.qatarenergylng.qa,200,via_upstream,51.75.236.146,,176425,FR,
2026-03-10T09:02:36.633Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.181,,1427,AE,
2026-03-10T09:02:35.463Z,GET,/arabic/الصفحة-الرئيسية/pageindex638/14/2021,www.qatarenergylng.qa,200,via_upstream,92.222.108.98,,117531,FR,
2026-03-10T09:02:33.404Z,GET,/english/MediaCenter/pageindex987/29/Industry-experts-share-best-practices-at-QatargasÃ¢Â€Â™-15th-Engineering-Forum,www.qatarenergylng.qa,200,via_upstream,114.119.143.152,,177593,SG,
2026-03-10T09:02:31.394Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.163,,755,AE,
2026-03-10T09:02:25.637Z,GET,/english/MediaCenter/pageindex987/22/Qatargas-delivers-commissioning-LNG-cargo-to-China’s-Jiangsu-Binhai-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,51.75.236.136,,177617,FR,
2026-03-10T09:02:25.368Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.163,,755,AE,
2026-03-10T09:02:24.717Z,GET,/english/MediaCenter/pageindex987/17/QatargasÃƒÂƒÃ†Â’ÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂšÃƒÂ‚Ã‚Â¬ÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â€ÂžÃƒÂ‚Ã‚Â¢-Common-Sulfur-Plant-achieves-historic-processing-milestone,www.qatarenergylng.qa,200,via_upstream,92.222.108.113,,179712,FR,
2026-03-10T09:02:21.430Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.163,,927,AE,
2026-03-10T09:02:16.188Z,GET,/english/MediaCenter/pageindex987/47/Qatargas-supplies-commissioning-LNG-cargo-to-IndiaÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â‚Â¬ÃƒÂ‚Ã¢Â„Â¢s-Dhamra-terminal,www.qatarenergylng.qa,200,via_upstream,92.222.108.111,,178188,FR,
2026-03-10T09:02:15.091Z,GET,/arabic/الصفحة-الرئيسية/pageindex638/22/videos,www.qatarenergylng.qa,200,via_upstream,37.59.204.134,,116487,FR,
2026-03-10T09:02:13.793Z,GET,/english/Media/News/Article/ArticleID/508/QatarEnergy-LNG-Honours-Winners-of-21st-Annual-Chemical-Engineering-Plant-Design-Contest,www.qatarenergylng.qa,200,via_upstream,37.59.204.148,,47873,FR,
2026-03-10T09:02:02.862Z,GET,/english/MediaCenter/pageindex987/61/2021,www.qatarenergylng.qa,200,via_upstream,54.37.118.69,,177061,FR,
2026-03-10T09:01:56.846Z,GET,/english/MediaCenter/pageindex987/20/Industry-experts-share-best-practices-at-QatargasÃ¢Â€Â™-17th-Engineering-Forum,www.qatarenergylng.qa,200,via_upstream,176.31.139.20,,177178,FR,
2026-03-10T09:01:56.606Z,GET,/english/MediaCenter/pageindex987/52/QatarEnergy-LNG-hosts-‘CEO-Forum’-for-National-Graduates-and-Trainees,www.qatarenergylng.qa,200,via_upstream,51.68.247.210,,178200,FR,
2026-03-10T09:01:56.206Z,GET,/english/MediaCenter/pageindex987/12/QatarEnergy-LNG-hosts-‘CEO-Forum’-for-National-Graduates-and-Trainees,www.qatarenergylng.qa,200,via_upstream,92.222.108.111,,178086,FR,
2026-03-10T09:01:56.010Z,GET,/english/MediaCenter/pageindex987/24/QatargasÃƒÂƒÃ‚Â¢ÃƒÂ‚Ã¢Â‚Â¬ÃƒÂ‚Ã¢Â„Â¢-Covid19-Taskforce-recognised-for-outstanding-performance-during-pandemic,www.qatarenergylng.qa,200,via_upstream,51.68.247.192,,177726,FR,
2026-03-10T09:01:54.825Z,GET,/english/MediaCenter/pageindex987/56/RasGas-celebrates-550-employees-at-Long-Service-Awards,www.qatarenergylng.qa,200,via_upstream,185.191.171.15,,178129,GB,
2026-03-10T09:01:52.186Z,GET,/english/MediaCenter/pageindex987/20/Qatargas-delivers-commissioning-LNG-cargo-to-Thailand’s-LMPT2-Map-ta-Phut-LNG-Terminal,www.qatarenergylng.qa,200,via_upstream,176.31.139.22,,177383,FR,
2026-03-10T09:01:51.477Z,GET,/english/MediaCenter/pageindex987/2/Qatargas-recognises-long-serving-employees-,www.qatarenergylng.qa,200,via_upstream,54.37.118.73,,177763,FR,
2026-03-10T09:01:45.940Z,GET,/_layouts/15/NewCo/Images/logo.png,www.qatarenergylng.qa,404,via_upstream,147.161.160.189,,929,AE,
2026-03-10T09:01:32.829Z,GET,/,www.qatarenergylng.qa,301,via_upstream,5.134.119.53,,1780,ES,
2026-03-10T09:01:32.772Z,GET,/english/MediaCenter/pageindex987/15/2024,www.qatarenergylng.qa,200,via_upstream,54.37.118.72,,176828,FR,
2026-03-10T09:01:31.153Z,GET,/english/MediaCenter/pageindex987/52/Qatargas’-Covid19-Taskforce-recognised-for-outstanding-performance-during-pandemic,www.qatarenergylng.qa,200,via_upstream,176.31.139.14,,178376,FR,
2026-03-10T09:01:29.679Z,GET,/english/,www.qatarenergylng.qa,200,via_upstream,5.134.119.53,,111075,ES,
2026-03-10T09:01:22.193Z,GET,/arabic/الصفحة-الرئيسية/pageindex638/18/2025,www.qatarenergylng.qa,200,via_upstream,94.23.188.213,,117631,FR,
2026-03-10T09:01:17.787Z,GET,/english/MediaCenter/pageindex987/49/94e7b0fe-b94a-4e6a-a309-83fcecb61d7a,www.qatarenergylng.qa,200,via_upstream,92.222.108.124,,178524,FR,
